Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii_&_Globorotalia_tumida,Globorotalia_scitula,Globorotalia_truncatulinoides,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Turborotalita_quinqueloba,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Globigerinita_glutinata,unidentified original + excluídos
0,0.006993007,0.072927073,0,0.006993007,0.304695305,0.124875125,0.328671329,0.012987013,0.017982018,0.030969031,0.003996004,0.028971029,0,0.010989011,0.006993007,0.006993007,0,0.006993007,0,0,0,0,0,0,0.01998002,0.007992008
0,0,0,0.002680965,0.061662198,0,0.00536193,0,0,0.002680965,0,0.00536193,0.024128686,0.048257373,0.479892761,0.010723861,0.021447721,0.08847185,0.024128686,0,0.067024129,0.013404826,0,0.032171582,0,0.091152815,0.021447721
0,0,0.005964215,0.002982107,0.064612326,0,0.005964215,0,0,0,0,0.002982107,0.010934394,0.022862823,0.535785288,0.008946322,0.024850895,0.092445328,0.013916501,0,0.061630219,0.013916501,0,0.030815109,0,0.095427435,0.005964215
0,0,0,0.002724796,0.0626703,0,0.005449591,0,0,0,0,0.002724796,0.010899183,0.021798365,0.520435967,0.008174387,0.024523161,0.089918256,0.013623978,0,0.059945504,0.013623978,0,0.029972752,0,0.092643052,0.040871934
0,0.002898551,0.002898551,0,0.014492754,0,0.005797101,0.002898551,0,0,0,0,0.008695652,0.028985507,0.47826087,0.014492754,0.034782609,0.113043478,0.011594203,0,0.069565217,0.020289855,0,0.066666667,0,0.11884058,0.005797101
0,0.002915452,0.002915452,0,0.020408163,0,0.008746356,0,0,0,0.002915452,0,0.008746356,0.034985423,0.457725948,0.008746356,0.04664723,0.113702624,0.011661808,0,0.064139942,0.011661808,0,0.06122449,0,0.119533528,0.023323615
0,0.039840637,0,0,0.094621514,0.0687251,0.015936255,0,0,0.002988048,0.144422311,0.002988048,0.010956175,0.002988048,0.523904382,0.002988048,0.015936255,0.002988048,0.012948207,0.002988048,0.025896414,0,0,0,0,0.023904382,0.00498008
0,0.037037037,0,0,0.101234568,0.079012346,0.017283951,0.002469136,0,0.002469136,0.135802469,0.004938272,0.009876543,0.002469136,0.49382716,0.002469136,0.019753086,0.002469136,0.012345679,0.002469136,0.027160494,0,0,0,0,0.022222222,0.024691358
0,0.037688442,0,0,0.100502513,0.070351759,0.012562814,0.002512563,0.005025126,0.002512563,0.110552764,0.032663317,0.010050251,0.002512563,0.510050251,0.002512563,0.015075377,0.002512563,0.012562814,0.002512563,0.025125628,0.007537688,0,0,0,0.022613065,0.012562814
0,0.036108325,0.03109328,0,0.06218656,0.15446339,0.087261785,0.014042126,0.002006018,0.060180542,0.058174524,0.011033099,0.009027081,0.007021063,0.160481444,0.033099298,0.073219659,0,0.022066199,0.004012036,0.054162487,0.03109328,0,0,0,0.084252758,0.005015045
0,0.036101083,0.034296029,0,0.061371841,0.153429603,0.075812274,0.025270758,0.001805054,0.059566787,0.057761733,0.010830325,0.009025271,0.007220217,0.160649819,0.032490975,0.072202166,0,0.02166065,0.003610108,0.054151625,0.030685921,0,0,0,0.083032491,0.00902527
0.005681818,0,0.048295454,0.005681818,0.022727273,0.002840909,0.042613636,0.008522727,0.008522727,0.002840909,0,0.005681818,0,0.056818182,0.446022727,0.045454545,0.099431818,0.002840909,0.022727273,0,0.048295455,0.022727273,0,0.008522727,0,0.056818182,0.036931818
0.009,0,0.051,0.006,0.021,0.003,0.044,0,0.003,0,0,0.009,0,0.068,0.459,0.035,0.118,0.003,0.023,0,0.056,0.015,0,0.009,0,0.065,0.003
0,0,0.059,0.005,0.02,0,0.023,0,0,0,0,0.003,0.005,0.076,0.272,0.005,0.069,0.02,0.041,0,0.155,0.02,0,0.018,0,0.206,0.003
0.002020202,0.086868687,0.02020202,0,0.076767677,0.268686869,0.141414141,0.092929293,0.002020202,0.022222222,0.060606061,0.004040404,0.008080808,0.004040404,0.101010101,0.014141414,0.016161616,0.002020202,0.004040404,0,0.004040404,0.006060606,0,0,0,0.038383838,0.024242424
0,0.083333333,0.021825397,0,0.075396825,0.275793651,0.043650794,0.182539683,0.003968254,0.023809524,0.069444444,0.003968254,0.007936508,0,0.103174603,0.011904762,0.017857143,0.001984127,0.003968254,0,0.003968254,0.005952381,0,0,0,0.037698413,0.021825397
0,0.054373522,0.002364066,0.037825059,0.06855792,0.108747045,0.023640662,0.042553191,0.007092199,0,0.186761229,0.144208038,0.002364066,0.009456265,0.153664303,0.007092199,0.009456265,0.004728132,0.004728132,0.004728132,0.011820331,0.01891253,0.004728132,0,0,0.085106383,0.007092198
0,0.053784861,0.001992032,0.037848606,0.0687251,0.109561753,0.023904382,0.039840637,0.006972112,0,0.177290837,0.13247012,0.001992032,0.008964143,0.15438247,0.00498008,0.011952191,0.00498008,0.00498008,0.00498008,0.013944223,0.001992032,0.00498008,0,0,0.089641434,0.039840638
0,0.029661017,0.004237288,0.044491525,0.065677966,0.091101695,0,0.031779661,0,0,0.110169492,0.161016949,0.002118644,0.004237288,0.233050847,0.01059322,0.019067797,0.025423729,0.006355932,0.002118644,0.023305085,0.004237288,0.002118644,0,0,0.091101695,0.038135593
0,0.031712474,0.002114165,0.044397463,0.065539112,0.088794926,0.00422833,0.031712474,0.002114165,0,0.101479915,0.171247357,0.002114165,0.00422833,0.234672304,0.012684989,0.016913319,0.025369979,0.00845666,0.002114165,0.021141649,0.027484144,0.002114165,0.002114165,0,0.076109937,0.021141649
0.010775862,0.002155172,0.019396552,0.002155172,0.079741379,0.096982759,0.015086207,0.066810345,0.002155172,0.012931034,0.019396552,0.079741379,0,0.030172414,0.213362069,0.058189655,0.086206897,0.019396552,0.017241379,0.00862069,0.034482759,0.028017241,0,0.017241379,0,0.066810345,0.012931034
0.006,0,0.019,0.002,0.08,0.101,0.011,0.073,0.006,0.015,0.017,0.071,0,0.022,0.222,0.045,0.099,0.017,0.015,0,0.034,0.009,0,0.015,0,0.073,0.048
0.023715415,0.003952569,0.608695652,0.003952569,0.007905138,0.007905138,0.090909091,0,0.003952569,0.098814229,0.011857708,0,0,0,0.027667984,0.015810277,0.003952569,0.007905138,0.007905138,0.007905138,0.015810277,0.007905138,0,0.003952569,0.027667984,0.011857708,0
0.019736842,0.003289474,0.65131579,0.003289474,0.006578947,0.006578947,0.088815789,0.009868421,0.003289474,0.082236842,0.006578947,0,0,0,0.023026316,0.013157895,0.003289474,0.006578947,0.006578947,0.006578947,0.009868421,0.006578947,0,0.003289474,0.023026316,0.009868421,0.006578947
0.026030369,0,0.561822126,0,0,0,0.140997831,0,0.002169197,0.112798265,0,0,0.004338395,0,0.021691974,0.032537961,0.041214751,0.002169197,0.002169197,0.00867679,0.010845987,0,0.002169197,0,0.026030369,0.004338395,0
0.027295285,0,0.52853598,0,0,0,0.146401985,0,0.00248139,0.126550868,0,0,0.004962779,0,0.024813896,0.024813896,0.047146402,0.00248139,0.00248139,0.009925558,0.012406948,0,0.00248139,0,0.029776675,0.004962779,0.00248139
0.031968032,0,0.485514486,0,0,0,0.152847153,0,0.002997003,0.136863137,0,0,0.004995005,0,0.025974026,0.038961039,0.04995005,0.002997003,0.002997003,0.010989011,0.012987013,0,0.002997003,0,0.031968032,0.004995005,0
0.006535948,0,0.049019608,0.016339869,0.003267974,0,0.026143791,0.003267974,0,0.019607843,0,0.049019608,0,0.045751634,0.35620915,0.10130719,0.062091503,0.006535948,0.013071895,0,0.045751634,0.013071895,0,0.016339869,0,0.14379085,0.022875817
0.007,0,0.049,0.02,0.003,0,0.023,0.007,0,0.02,0,0.033,0,0.046,0.356,0.095,0.072,0.003,0.013,0,0.049,0.003,0,0.013,0,0.144,0.044
0.011741683,0,0,0.001956947,0.109589041,0.082191781,0.244618395,0.189823875,0.003913894,0,0.045009785,0,0.001956947,0.1037182,0,0,0.076320939,0.001956947,0,0,0.009784736,0,0,0.017612524,0,0.099804305,0
0.009,0,0.067,0.003,0.003,0,0.02,0.003,0,0.064,0,0.017,0.003,0.043,0.386,0.058,0.174,0.003,0.014,0.003,0.012,0.003,0,0.009,0,0.096,0.01
0.024691358,0,0.007407408,0,0.081481481,0.054320988,0.140740741,0.214814815,0,0.014814815,0.039506173,0.002469136,0,0.009876543,0.209876543,0.017283951,0.059259259,0,0,0,0.024691358,0,0,0.004938272,0,0.07654321,0.017283951
0.00872093,0,0.066860465,0.002906977,0.002906977,0,0.023255814,0.002906977,0,0.061046512,0,0.01744186,0.002906977,0.058139535,0.372093023,0.061046512,0.171511628,0.002906977,0.014534884,0.002906977,0.014534884,0,0,0.00872093,0,0.095930233,0.00872093
0.01396648,0,0.273743016,0,0.027932961,0,0.072625698,0.033519553,0,0.122905028,0.002793296,0.005586592,0,0,0.142458101,0.097765363,0.120111732,0,0.002793296,0.002793296,0.030726257,0.008379888,0,0.002793296,0,0.027932961,0.011173184
0.009,0,0.219,0,0.025,0,0.056,0.063,0,0.132,0,0.003,0,0,0.16,0.1,0.132,0,0.003,0.003,0.031,0.009,0,0.003,0,0.028,0.024
0.007905138,0,0.027667984,0.001976285,0.003952569,0,0.065217391,0,0,0.007905138,0,0,0.011857708,0.217391304,0.335968379,0.077075099,0.104743083,0.001976285,0.019762846,0.005928854,0.049407115,0.007905138,0,0,0,0.037549407,0.015810277
0.004975124,0,0.057213931,0,0.042288557,0,0.052238806,0,0,0.002487562,0,0,0.099502488,0.009950249,0.529850746,0.062189055,0.087064677,0,0.002487562,0,0.032338308,0.002487562,0.002487562,0,0.004975124,0,0.007462687
0.004938272,0,0.059259259,0,0.044444444,0,0.056790123,0,0.002469136,0.002469136,0,0,0.098765432,0.017283951,0.516049383,0.054320988,0.091358025,0,0.002469136,0,0.032098765,0.002469136,0.002469136,0,0.007407407,0,0.004938272
0,0.023,0.017,0.032,0.068,0.03,0.001,0.007,0,0,0.006,0.077,0.017,0.031,0.427,0.021,0.023,0.03,0.009,0.011,0.046,0,0,0.007,0,0.094,0.023
0,0.024165708,0.018411968,0.029919448,0.067894131,0.029919448,0.001150748,0.006904488,0,0,0.008055236,0.073647871,0.018411968,0.033371692,0.424626007,0.019562716,0.02301496,0.0287687,0.009205984,0.01150748,0.027617952,0.0287687,0,0.006904488,0,0.089758343,0.018411968
0,0.025227043,0,0.022199798,0.018163471,0.119071645,0.004036327,0.020181635,0.009081736,0.007063572,0.229061554,0.045408678,0,0.016145308,0.065590313,0.009081736,0.084762866,0.004036327,0.057517659,0,0.049445005,0.038345106,0.036326942,0.018163471,0,0.093844601,0.027245207
0,0.004995005,0,0.016983017,0.027972028,0.157842158,0.045954046,0.282717283,0.030969031,0,0.18981019,0.007992008,0,0,0.018981019,0.000999001,0.001998002,0,0.121878122,0,0.042957043,0.004995005,0.015984016,0,0,0.026973027,0
0,0,0,0.006012024,0.013026052,0.131262525,0.024048096,0.326653307,0,0,0.172344689,0.027054108,0,0,0.03006012,0,0.007014028,0.006012024,0.073146293,0,0.016032064,0.01002004,0.026052104,0.032064128,0,0.099198397,0
0,0.012036108,0,0,0.028084253,0.146439318,0,0.094282849,0,0,0.318956871,0.024072217,0,0.002006018,0.02106319,0.005015045,0.095285858,0,0.133400201,0,0.032096289,0,0.024072217,0,0,0.05115346,0.012036108
0,0.028542304,0,0.038735984,0.011213048,0.112130479,0.001019368,0.031600408,0,0,0.185524975,0.054026504,0,0.011213048,0.104994903,0.013251784,0.097859327,0.009174312,0.058103976,0,0.058103976,0.004077472,0.042813456,0.033639144,0,0.070336391,0.033639144
0,0,0,0.049701789,0.007952286,0,0,0.461232604,0,0,0.226640159,0,0,0,0.022862823,0,0,0,0.010934394,0,0,0,0.134194831,0,0,0.053677932,0.03280318
0,0,0,0.023300971,0.00776699,0,0,0.559223301,0,0,0.138834951,0,0,0,0.016504854,0,0.002912621,0,0.006796117,0,0.00776699,0,0.02815534,0,0,0.134951456,0.073786408
0,0,0,0.028,0.003,0.109,0,0.417,0.006,0,0.203,0.003,0,0,0,0,0,0,0,0,0,0.031,0.06,0,0,0.14,0
0,0.002,0,0.026,0.011,0.088,0,0.424,0.009,0,0.218,0,0,0,0.002,0,0,0,0.002,0.007,0,0.015,0.055,0,0,0.141,0
0,0,0,0.004,0.004,0.091,0,0.425,0,0,0.228,0,0,0,0.004,0,0,0,0.011,0.004,0,0.014,0.046,0,0,0.168,0.001
0,0,0.004975124,0.024875622,0.015920398,0.108457711,0,0.457711443,0.012935323,0,0.205970149,0,0,0,0.002985075,0,0,0,0.009950249,0.002985075,0,0.014925373,0.027860697,0,0,0.101492537,0.008955224
0,0,0.005,0.015,0.002,0.118,0,0.432,0.015,0,0.259,0.002,0,0,0.005,0,0,0,0.005,0,0.002,0.015,0.017,0,0,0.101,0.007
0,0,0,0.029,0.003,0.093,0,0.413,0.003,0,0.221,0.003,0,0,0.003,0,0,0,0,0,0,0.013,0.048,0,0,0.171,0
0,0,0,0.025,0.006,0.1,0,0.389,0.006,0,0.234,0.003,0,0,0,0,0,0,0,0.003,0,0.006,0.075,0,0,0.153,0
0,0.002,0,0.002,0.004,0.075,0,0.404,0.002,0,0.217,0.002,0,0,0.004,0,0,0,0,0,0,0.025,0.109,0,0,0.153,0.001
0,0,0.002997003,0.028971029,0,0.080919081,0,0.452547453,0.002997003,0,0.195804196,0.002997003,0,0,0,0,0,0,0,0,0.002997003,0.002997003,0.040959041,0,0,0.17982018,0.005994006
0,0.002002002,0.001001001,0.03003003,0.005005005,0.083083083,0,0.481481481,0.01001001,0,0.204204204,0.002002002,0,0,0,0,0,0,0.001001001,0.002002002,0,0.005005005,0.038038038,0,0,0.132132132,0.003003003
0,0,0.001996008,0.022954092,0.006986028,0.076846307,0,0.503992016,0.018962076,0,0.194610778,0,0,0,0.00499002,0,0,0,0.001996008,0.001996008,0,0.008982036,0.025948104,0,0,0.126746507,0.002994012
0,0,0,0.008,0.003,0.058,0,0.486,0.015,0,0.248,0,0,0,0.003,0,0,0,0.005,0,0.01,0,0.023,0,0,0.141,0
0,0,0,0.027,0,0.075,0.003,0.478,0.008,0,0.217,0,0,0,0,0,0,0,0.005,0,0,0,0.048,0,0,0.139,0
0,0.002,0,0.032,0.01,0.074,0,0.486,0.01,0,0.212,0,0,0,0,0,0,0,0.002,0.005,0,0.005,0.047,0,0,0.114,0.001
0,0,0.000999001,0.01998002,0.000999001,0.105894106,0,0.401598402,0.007992008,0,0.243756244,0.000999001,0,0,0,0,0,0,0.004995005,0.002997003,0.001998002,0.013986014,0.080919081,0,0,0.108891109,0.003996004
0.001998002,0.001998002,0,0.012987013,0.006993007,0.236763237,0,0.28971029,0.058941059,0,0.24975025,0.001998002,0,0,0,0,0,0,0.001998002,0,0,0.015984016,0.048951049,0,0,0.071928072,0
0,0.003003003,0,0.009009009,0.003003003,0.119119119,0,0.42042042,0.022022022,0,0.227227227,0,0,0,0.003003003,0,0,0,0,0,0,0.006006006,0.075075075,0,0,0.112112112,0
0,0,0,0.025025025,0.008008008,0.08008008,0,0.423423423,0.001001001,0,0.252252252,0.003003003,0,0,0,0,0,0,0.001001001,0.001001001,0.001001001,0.01001001,0.076076076,0,0,0.115115115,0.003003003
0,0.001998002,0,0.020979021,0.004995005,0.101898102,0,0.440559441,0.010989011,0,0.202797203,0,0,0,0.006993007,0,0,0,0,0.001998002,0,0.003996004,0.096903097,0,0,0.094905095,0.010989011
0,0,0,0.008991009,0.016983017,0.080919081,0,0.498501499,0.014985015,0,0.161838162,0,0,0,0.063936064,0,0,0,0.083916084,0,0.005994006,0,0,0.014985015,0,0.048951049,0
0,0,0,0.005970149,0.005970149,0.017910448,0,0.47761194,0,0,0.092537313,0,0,0,0.262686567,0,0,0,0.008955224,0,0,0,0.032835821,0,0,0.065671642,0.029850746
0,0,0,0.005825243,0.005825243,0,0,0.488349515,0,0,0.095145631,0,0,0,0.266990291,0,0,0,0.00776699,0,0,0,0.033009709,0,0,0.066990291,0.030097087
0,0,0.006796117,0.010679612,0.006796117,0,0,0.649514563,0,0,0.149514563,0,0,0,0.029126214,0,0.003883495,0,0.04368932,0,0.003883495,0,0.033009709,0,0,0.021359223,0.041747573
0.004878049,0.004878049,0.092682927,0.002439024,0,0.004878049,0.026829268,0.007317073,0,0.024390244,0.002439024,0.002439024,0.004878049,0.087804878,0.326829268,0.06097561,0.124390244,0.002439024,0.019512195,0.004878049,0.06097561,0.024390244,0.002439024,0.007317073,0,0.092682927,0.007317073
0,0,0.098429319,0,0,0.005235602,0.028272251,0.003141361,0,0.020942408,0,0.002094241,0.005235602,0.092146597,0.344502618,0.059685864,0.136125654,0.002094241,0.012565445,0.005235602,0.063874346,0.015706806,0,0.007329843,0,0.097382199,0
0.000999001,0.002997003,0.100899101,0,0.042957043,0.030969031,0.022977023,0.045954046,0.008991009,0.005994006,0.00999001,0.023976024,0.002997003,0.036963037,0.346653347,0.053946054,0.118881119,0,0.00999001,0,0.010989011,0.020979021,0,0,0.000999001,0.090909091,0.00999001
0.002002002,0,0.013013013,0,0.053053053,0.171171171,0,0.052052052,0.003003003,0.002002002,0.063063063,0.008008008,0.019019019,0,0.451451451,0.024024024,0.033033033,0,0.008008008,0.003003003,0.017017017,0.005005005,0,0,0,0.044044044,0.028028028
0.001943635,0,0.012633625,0,0.0505345,0.166180758,0,0.051506317,0.002915452,0.001943635,0.06122449,0.007774538,0.018464529,0,0.438289602,0.023323615,0.032069971,0,0.007774538,0.002915452,0.016520894,0.004859086,0,0,0,0.042759961,0.056365403
0.002890173,0.000963391,0.009633911,0.000963391,0.052023121,0.162813102,0,0.046242775,0.002890173,0,0.055876686,0,0.013487476,0,0.396917148,0.021194605,0.052023121,0,0.01734104,0.005780347,0.02504817,0.000963391,0.000963391,0,0.002890173,0.049132948,0.079961464
0.003,0.001,0.01,0.001,0.054,0.169,0,0.049,0.003,0,0.058,0,0.014,0,0.412,0.022,0.054,0,0.018,0.006,0.026,0.001,0.001,0,0.003,0.051,0.044
0.006,0.003,0.009,0,0.041,0.142,0,0.012,0.003,0,0.051,0.006,0.006,0,0.462,0.019,0.063,0,0.006,0.003,0.013,0.006,0.003,0,0.003,0.054,0.089
0.000954198,0.000954198,0.007633587,0,0.017175573,0.186068702,0,0.02480916,0.000954198,0.000954198,0.051526718,0,0.016221374,0,0.467557252,0.020038168,0.034351145,0.000954198,0.000954198,0,0.016221374,0.014312977,0,0,0.007633588,0.036259542,0.094465649
0.008604207,0.001912046,0.021032505,0,0.053537285,0.11376673,0.001912046,0.013384321,0.001912046,0,0.066921606,0,0.005736138,0,0.448374761,0.034416826,0.08126195,0,0.005736138,0,0.02581262,0.005736138,0,0,0.005736138,0.044933078,0.059273422
0.002988048,0,0.012948207,0,0.06374502,0.456175299,0,0.030876494,0,0,0.018924303,0.002988048,0.03685259,0,0.315737052,0,0.005976096,0,0.008964143,0.002988048,0.009960159,0,0,0,0,0.027888446,0.002988048
0.001960784,0.001960784,0.004901961,0,0.025490196,0.041176471,0.004901961,0.037254902,0.002941176,0.001960784,0.062745098,0.010784314,0.005882353,0.001960784,0.515686275,0.038235294,0.052941176,0,0.007843137,0,0.01372549,0.007843137,0,0,0,0.109803922,0.05
0.00098912,0.013847676,0.012858556,0.010880317,0.100890208,0.179030663,0.00098912,0.085064293,0.002967359,0,0.107814045,0.029673591,0.005934718,0,0.221562809,0.009891197,0.011869436,0.001978239,0.021760633,0.001978239,0.029673591,0.002967359,0.00098912,0,0,0.133531157,0.012858556
0.003891051,0.006809339,0.004863813,0,0.062256809,0.253891051,0,0.042801556,0.005836576,0.000972763,0.049610895,0.000972763,0.003891051,0,0.346303502,0.011673152,0.056420233,0,0.011673152,0.003891051,0.011673152,0.007782101,0,0,0,0.055447471,0.059338522
0,0.00591716,0.024654832,0.00591716,0.061143984,0.142998028,0,0.075936884,0.00295858,0,0.182445759,0.018737673,0.014792899,0,0.271203156,0.00295858,0.030571992,0,0.01183432,0.00295858,0.00295858,0.014792899,0,0,0,0.100591716,0.026627219
0,0,0.009569378,0,0.066985646,0.289952153,0,0.022966507,0,0,0.111004785,0.006698565,0.022966507,0,0.289952153,0.002870813,0.049760766,0,0,0,0.035406699,0.002870813,0,0,0,0.043062201,0.045933014
0,0.001980198,0.001980198,0.001980198,0.058415842,0.35049505,0,0.037623762,0,0,0.075247525,0.004950495,0.023762376,0,0.341584158,0.004950495,0.016831683,0,0.004950495,0,0.002970297,0.011881188,0.001980198,0,0,0.038613861,0.01980198
0.000995025,0.016915423,0.000995025,0.007960199,0.054726368,0.246766169,0.002985075,0.091542289,0.005970149,0,0.149253731,0.028855721,0.005970149,0.000995025,0.2,0.002985075,0.011940299,0,0.004975124,0.000995025,0.005970149,0.014925373,0.000995025,0,0,0.127363184,0.015920398
0.000967118,0.000967118,0.011605416,0.000967118,0.060928433,0.298839458,0,0.103481625,0,0,0.112185687,0.003868472,0.011605416,0,0.236943907,0.006769826,0.025145068,0.000967118,0.003868472,0.002901354,0.01450677,0.002901354,0.002901354,0,0,0.028046422,0.069632496
0.003972195,0.002979146,0.019860973,0.011916584,0.048659384,0.300893744,0,0.077457795,0.004965243,0,0.170804369,0.019860973,0.003972195,0.001986097,0.151936445,0.012909633,0.009930487,0,0.01489573,0.001986097,0.015888779,0.008937438,0.018867925,0,0,0.079443893,0.017874876
0.000997009,0.003988036,0.003988036,0.03888335,0.063808574,0.120638086,0,0.075772682,0.000997009,0,0.201395813,0.042871386,0.002991027,0.000997009,0.189431705,0.011964108,0.047856431,0,0.015952144,0.002991027,0.014955135,0.014955135,0.006979063,0,0,0.124626122,0.012961117
0.000980392,0.016666667,0.007843137,0.029411765,0.046078431,0.057843137,0,0.034313725,0.000980392,0,0.217647059,0.040196078,0.002941176,0.002941176,0.229411765,0.021568627,0.060784314,0,0.004901961,0.006862745,0.016666667,0.009803922,0.003921569,0,0,0.148039216,0.040196078
0.000994036,0.014910537,0.005964215,0.019880716,0.065606362,0.099403579,0.000994036,0.04473161,0.000994036,0.001988072,0.191848907,0.033797217,0.00695825,0.003976143,0.231610338,0.026838966,0.061630219,0.000994036,0.007952286,0.001988072,0.017892644,0.012922465,0.001988072,0,0,0.135188867,0.008946322
0.001986097,0.013902681,0.009930487,0.012909633,0.057596822,0.092353525,0,0.031777557,0.002979146,0.000993049,0.215491559,0.037735849,0.003972195,0.002979146,0.200595829,0.020854022,0.065541212,0.001986097,0.009930487,0.001986097,0.01489573,0.011916584,0.000993049,0.000993049,0,0.164846077,0.020854022
0,0.022794846,0.005946482,0.025768087,0.056491576,0.088206145,0,0.016848365,0.002973241,0,0.181367691,0.056491576,0.008919722,0.002973241,0.260654113,0.033696729,0.079286422,0,0.002973241,0.002973241,0.022794846,0.010901883,0.002973241,0,0,0.105054509,0.009910802
0.001982161,0.014866204,0.008919722,0.012884044,0.056491576,0.093161546,0,0.032705649,0.002973241,0.00099108,0.219028741,0.039643211,0.002973241,0.002973241,0.197224975,0.019821606,0.064420218,0.001982161,0.008919722,0.002973241,0.016848365,0.012884044,0.003964321,0.002973241,0,0.168483647,0.009910802
0.000995025,0.008955224,0.009950249,0.006965174,0.059701493,0.082587065,0,0.032835821,0,0,0.200995025,0.046766169,0.012935323,0.005970149,0.210945274,0.019900498,0.056716418,0.002985075,0.009950249,0.002985075,0.017910448,0.021890547,0.0039801,0.000995025,0,0.164179104,0.018905472
0,0.019900498,0,0.009950249,0.034825871,0.168159204,0,0.103482587,0.00199005,0,0.176119403,0.006965174,0.011940299,0,0.252736318,0.014925373,0.086567164,0,0.011940299,0,0.006965174,0.00199005,0,0,0,0.064676617,0.026865672
0,0.015579357,0.021421616,0.00292113,0.018500487,0.149951315,0,0.046738072,0,0,0.202531646,0.011684518,0.015579357,0,0.226874391,0.015579357,0.071080818,0,0.021421616,0,0.006815969,0.005842259,0,0,0,0.129503408,0.037974683
0,0.010912698,0.015873016,0,0.048611111,0.143849206,0,0.060515873,0,0.000992063,0.194444444,0.005952381,0.009920635,0.000992063,0.242063492,0.026785714,0.087301587,0,0.013888889,0.000992063,0.013888889,0.003968254,0,0,0,0.099206349,0.01984127
0,0.025911708,0.012476008,0.005758157,0.022072937,0.10268714,0,0.061420345,0,0,0.157389635,0.002879079,0.005758157,0,0.285028791,0.012476008,0.035508637,0,0.031669866,0,0.009596929,0.002879079,0,0,0,0.176583493,0.049904031
0,0.021547502,0.003917728,0.003917728,0.018609207,0.1625857,0,0.067580803,0.006856024,0.003917728,0.173359452,0.014691479,0.003917728,0,0.272282076,0.03036239,0.064642507,0,0.003917728,0.006856024,0.010773751,0,0,0,0,0.105778648,0.024485798
0,0.003910068,0,0.00684262,0.010752688,0.163245357,0,0.084066471,0.00684262,0,0.232649071,0,0,0,0.163245357,0.010752688,0.048875855,0,0.012707722,0.00684262,0.010752688,0.008797654,0.007820137,0,0,0.19257087,0.029325513
0,0.003921569,0.016666667,0.001960784,0.016666667,0.157843137,0,0.078431373,0.001960784,0,0.238235294,0.001960784,0.009803922,0,0.198039216,0.018627451,0.065686275,0,0.02254902,0.001960784,0.009803922,0.009803922,0.001960784,0,0,0.114705882,0.029411764
0,0,0.006789525,0,0.024248303,0.324927255,0,0.217264791,0.006789525,0.001939864,0.095053346,0.001939864,0.010669253,0,0.149369544,0,0.021338506,0,0.015518914,0.003879728,0.004849661,0.004849661,0,0,0,0.043646945,0.066925315
0,0,0.005025126,0,0.016080402,0.350753769,0,0.215075377,0.005025126,0,0.128643216,0.00201005,0.00201005,0,0.091457286,0.014070352,0.040201005,0,0.03718593,0,0.007035176,0.009045226,0,0,0,0.042211055,0.034170854
0,0,0.004849661,0,0.015518914,0.351115422,0,0.215324927,0.004849661,0,0.12900097,0.001939864,0.001939864,0,0.09214355,0.013579049,0.039767216,0,0.03685742,0.001939864,0.006789525,0.008729389,0,0,0,0.041707081,0.033947624
0,0.003968254,0.003968254,0,0.034722222,0.385912698,0,0.270833333,0,0.003968254,0.08531746,0,0.006944444,0,0.095238095,0.003968254,0.013888889,0,0.006944444,0,0.009920635,0.003968254,0,0,0,0.063492063,0.006944444
0,0.006862745,0.010784314,0.005882353,0.029411765,0.212745098,0,0.207843137,0.002941176,0.000980392,0.16372549,0.003921569,0.002941176,0.000980392,0.121568627,0.016666667,0.038235294,0,0.019607843,0.005882353,0.010784314,0.002941176,0,0,0,0.094117647,0.04117647
0.000995025,0.007960199,0.002985075,0.03880597,0.056716418,0.142288557,0,0.107462687,0.007960199,0,0.261691542,0.013930348,0,0.002985075,0.08358209,0.004975124,0.019900498,0,0.017910448,0.002985075,0.021890547,0.017910448,0.009950249,0,0,0.155223881,0.021890548
0,0.002997003,0,0.008991009,0.002997003,0.066933067,0,0.455544456,0.002997003,0,0.208791209,0,0,0,0.008991009,0,0,0,0,0.002997003,0.002997003,0,0.066933067,0.008991009,0,0.155844156,0.003996004
